Years,CO2,CH4,mullingar_mean_temp,mullingar_temp_anomaly,mullingar_mean_rain,mullingar_rain_anomaly,antarctic_temp_anomaly,global_temp_anomaly
-1851.58,,,,,,,0.12000000000000455,
-1865.9,,613.0,,,,,,
-1868.473333,,,,,,,0.3199999999999932,
-1869.47,278.07,,,,,,,
-1885.366667,,,,,,,0.8199999999999932,
-1887.0,278.1,,,,,,,
-1902.26,,,,,,,-1.1800000000000068,
-1919.0,277.5,,,,,,,
-1919.63,,,,,,,0.5199999999999818,
-1937.0,,,,,,,-0.7800000000000011,
-1954.37,,,,,,,-0.7800000000000011,
-1967.0,277.4,,,,,,,
-1970.823333,,,,,,,0.6200000000000045,
-1980.0,,613.3,,,,,,
-1987.276667,,,,,,,-0.7800000000000011,
-1993.0,277.9,,,,,,,
-2003.73,,,,,,,2.019999999999982,
-2020.4,,,,,,,0.21999999999999886,
-2022.0,276.7,,,,,,,
-2024.3,,605.4002909,,,,,,
-2037.07,,,,,,,0.21999999999999886,
-2053.74,,,,,,,-0.18000000000000682,
-2067.6,,599.2280749,,,,,,
-2070.776667,,,,,,,0.4199999999999875,
-2072.71,278.0,,,,,,,
-2087.813333,,,,,,,-0.0800000000000125,
-2104.85,,,,,,,-0.4800000000000182,
-2117.8,,603.7,,,,,,
-2122.556667,,,,,,,-0.7800000000000011,
-2140.263333,,,,,,,0.21999999999999886,
-2157.97,,,,,,,-0.6800000000000068,
-2166.36,276.9,,,,,,,
-2175.193333,,,,,,,1.9199999999999875,
-2177.1,,590.6,,,,,,
-2187.9,,594.286,,,,,,
-2191.9,,608.7,,,,,,
-2192.416667,,,,,,,-0.4800000000000182,
-2209.64,,,,,,,-0.4800000000000182,
-2226.993333,,,,,,,0.7199999999999989,
-2244.346667,,,,,,,-0.37999999999999545,
-2261.7,,,,,,,-0.0800000000000125,
-2279.983333,,,,,,,-0.7800000000000011,
-2280.8,,601.7,,,,,,
-2298.266667,,,,,,,-0.18000000000000682,
-2307.24,276.7,,,,,,,
-2316.55,,,,,,,-0.18000000000000682,
-2333.54,,,,,,,0.4199999999999875,
-2338.55,276.7,,,,,,,
-2347.6,,597.3161697,,,,,,
-2350.53,,,,,,,1.1200000000000045,
-2367.52,,,,,,,0.5199999999999818,
-2382.2,,594.7,,,,,,
-2384.996667,,,,,,,-0.0800000000000125,
-2394.0,,594.1057316,,,,,,
-2398.0,,597.0,,,,,,
-2402.473333,,,,,,,0.4199999999999875,
-2419.95,,,,,,,-1.7800000000000011,
-2439.986667,,,,,,,-1.1800000000000068,
-2460.023333,,,,,,,-0.37999999999999545,
-2461.7,,592.8089959,,,,,,
-2480.06,,,,,,,-0.5800000000000125,
-2486.6,,604.4481798,,,,,,
-2487.32,277.6,,,,,,,
-2496.6,,591.7,,,,,,
-2499.05,,,,,,,-0.6800000000000068,
-2518.04,,,,,,,-1.6800000000000068,
-2537.03,,,,,,,-0.4800000000000182,
-2554.8,,578.8931934,,,,,,
-2555.973333,,,,,,,0.21999999999999886,
-2574.916667,,,,,,,-0.37999999999999545,
-2587.8,,603.0,,,,,,
-2591.8,,590.0,,,,,,
-2593.86,,,,,,,-0.37999999999999545,
-2599.12,277.9,,,,,,,
-2611.836667,,,,,,,0.4199999999999875,
-2629.813333,,,,,,,-0.18000000000000682,
-2647.79,,,,,,,1.2199999999999989,
-2665.536667,,,,,,,0.12000000000000455,
-2674.8,,591.7,,,,,,
-2683.283333,,,,,,,0.8199999999999932,
-2697.1,,586.3685968,,,,,,
-2701.02,273.9,,,,,,,
-2701.03,,,,,,,-0.4800000000000182,
-2718.516667,,,,,,,0.6200000000000045,
-2736.003333,,,,,,,1.1200000000000045,
-2753.49,,,,,,,0.3199999999999932,
-2771.623333,,,,,,,0.12000000000000455,
-2781.48,278.9,,,,,,,
-2789.5,,590.3055,,,,,,
-2789.756667,,,,,,,-0.28000000000000114,
-2792.5,,580.0,,,,,,
-2796.6,,587.9,,,,,,
-2807.8,,582.517837,,,,,,
-2807.89,,,,,,,0.12000000000000455,
-2825.643333,,,,,,,-0.5800000000000125,
-2843.396667,,,,,,,1.5199999999999818,
-2861.15,,,,,,,1.2199999999999989,
-2866.3,,579.6288433,,,,,,
-2873.1,,578.3,,,,,,
-2874.76,275.3,,,,,,,
-2877.983333,,,,,,,1.1200000000000045,
-2894.816667,,,,,,,1.2199999999999989,
-2911.65,,,,,,,0.3199999999999932,
-2928.313333,,,,,,,1.6200000000000045,
-2930.1,,577.0200136,,,,,,
-2944.976667,,,,,,,1.4199999999999875,
-2950.3,,577.0,,,,,,
-2961.64,,,,,,,1.4199999999999875,
-2977.55,274.7,,,,,,,
-2979.75,,,,,,,0.3199999999999932,
-2997.86,,,,,,,-0.37999999999999545,
-3015.97,,,,,,,-0.6800000000000068,
-3021.82,276.3,,,,,,,
-3034.046667,,,,,,,0.8199999999999932,
-3052.123333,,,,,,,0.6200000000000045,
-3070.2,,,,,,,-0.0800000000000125,
-3071.1,,581.1818009,,,,,,
-3089.216667,,,,,,,-0.5800000000000125,
-3099.2,,572.7,,,,,,
-3108.233333,,,,,,,0.3199999999999932,
-3127.25,,,,,,,-0.18000000000000682,
-3129.6,274.6,,,,,,,
-3145.566667,,,,,,,0.4199999999999875,
-3163.883333,,,,,,,0.4199999999999875,
-3179.8,,576.0,,,,,,
-3182.2,,,,,,,0.21999999999999886,
-3200.056667,,,,,,,0.9199999999999875,
-3212.2,,589.4574439,,,,,,
-3217.913333,,,,,,,1.2199999999999989,
-3235.77,,,,,,,1.5199999999999818,
-3254.626667,,,,,,,-1.1800000000000068,
-3273.483333,,,,,,,-0.5800000000000125,
-3283.1,,567.7,,,,,,
-3292.34,,,,,,,-0.9800000000000182,
-3312.543333,,,,,,,0.9199999999999875,
-3328.73,276.3,,,,,,,
-3332.746667,,,,,,,-0.4800000000000182,
-3352.95,,,,,,,-1.4800000000000182,
-3356.66,273.1,,,,,,,
-3372.556667,,,,,,,0.7199999999999989,
-3380.6,,581.3,,,,,,
-3392.163333,,,,,,,-0.4800000000000182,
-3411.77,,,,,,,-0.7800000000000011,
-3431.116667,,,,,,,1.0199999999999818,
-3432.7,,589.1519454,,,,,,
-3450.463333,,,,,,,-0.37999999999999545,
-3469.81,,,,,,,-1.1800000000000068,
-3489.733333,,,,,,,0.3199999999999932,
-3504.12,274.0,,,,,,,
-3506.1,,572.7,,,,,,
-3509.656667,,,,,,,0.01999999999998181,
-3529.58,,,,,,,-0.18000000000000682,
-3548.966667,,,,,,,0.12000000000000455,
-3568.353333,,,,,,,0.3199999999999932,
-3579.2,,569.8,,,,,,
-3587.74,,,,,,,0.7199999999999989,
-3589.9,,559.5379345,,,,,,
-3601.29,275.0,,,,,,,
-3606.356667,,,,,,,-0.7800000000000011,
-3624.973333,,,,,,,1.6200000000000045,
-3643.59,,,,,,,0.4199999999999875,
-3645.1,,574.5989508,,,,,,
-3662.506667,,,,,,,0.01999999999998181,
-3675.3,,595.6684431,,,,,,
-3681.423333,,,,,,,0.4199999999999875,
-3686.6,,577.7,,,,,,
-3700.34,,,,,,,-0.37999999999999545,
-3717.46,273.4,,,,,,,
-3718.753333,,,,,,,1.2199999999999989,
-3737.166667,,,,,,,1.1200000000000045,
-3755.58,,,,,,,0.5199999999999818,
-3763.3,,578.0,,,,,,
-3766.41,273.0,,,,,,,
-3769.5,,580.7,,,,,,
-3773.726667,,,,,,,0.9199999999999875,
-3791.873333,,,,,,,1.3199999999999932,
-3810.02,,,,,,,-0.6800000000000068,
-3827.993333,,,,,,,1.7199999999999989,
-3845.966667,,,,,,,1.6200000000000045,
-3846.2,,575.8749785,,,,,,
-3863.94,,,,,,,-1.2800000000000011,
-3879.86,271.5,,,,,,,
-3883.026667,,,,,,,1.4199999999999875,
-3902.113333,,,,,,,0.4199999999999875,
-3921.2,,,,,,,0.6200000000000045,
-3929.17,275.4,,,,,,,
-3940.58,,,,,,,-0.37999999999999545,
-3959.96,,,,,,,-0.5800000000000125,
-3964.9,,573.5,,,,,,
-3977.7,,578.3925521,,,,,,
-3979.34,,,,,,,1.0199999999999818,
-3998.696667,,,,,,,0.21999999999999886,
-4018.053333,,,,,,,-0.18000000000000682,
-4037.41,,,,,,,0.12000000000000455,
-4037.5,,575.1261252,,,,,,
-4041.95,274.9,,,,,,,
-4056.956667,,,,,,,-0.0800000000000125,
-4059.2,,548.9266811,,,,,,
-4067.1,,567.7,,,,,,
-4076.503333,,,,,,,0.7199999999999989,
-4096.05,,,,,,,-0.28000000000000114,
-4114.9400000000005,,,,,,,-0.28000000000000114,
-4133.83,,,,,,,1.1200000000000045,
-4151.8,,575.7,,,,,,
-4152.719999999999,,,,,,,1.1200000000000045,
-4154.7,,563.0,,,,,,
-4171.75,,,,,,,-0.7800000000000011,
-4181.67,271.7,,,,,,,
-4190.78,,,,,,,1.2199999999999989,
-4209.81,,,,,,,1.1200000000000045,
-4214.5,,570.3,,,,,,
-4229.106667,,,,,,,-0.28000000000000114,
-4246.3,,581.8659941,,,,,,
-4248.403333,,,,,,,-0.0800000000000125,
-4267.7,,,,,,,0.4199999999999875,
-4278.84,271.6,,,,,,,
-4286.876667,,,,,,,0.8199999999999932,
-4306.053333,,,,,,,-1.1800000000000068,
-4325.23,,,,,,,1.0199999999999818,
-4343.926667,,,,,,,1.6200000000000045,
-4348.08,272.8,,,,,,,
-4362.623333,,,,,,,0.12000000000000455,
-4378.3,,577.3,,,,,,
-4381.32,,,,,,,1.7199999999999989,
-4382.1,,567.7,,,,,,
-4398.4,,579.021,,,,,,
-4400.686667,,,,,,,-0.18000000000000682,
-4415.82,271.5,,,,,,,
-4420.053333,,,,,,,-0.6800000000000068,
-4429.8,,583.993827,,,,,,
-4438.9,,569.7,,,,,,
-4439.42,,,,,,,0.3199999999999932,
-4458.993333,,,,,,,0.6200000000000045,
-4478.566667,,,,,,,0.4199999999999875,
-4498.14,,,,,,,0.01999999999998181,
-4512.5,,569.8833134,,,,,,
-4517.616667,,,,,,,-0.5800000000000125,
-4533.6,,568.1,,,,,,
-4537.093333,,,,,,,0.7199999999999989,
-4543.6,,582.4490752,,,,,,
-4546.5,,561.7,,,,,,
-4556.57,,,,,,,1.7199999999999989,
-4567.36,271.1,,,,,,,
-4569.0,,580.0672454,,,,,,
-4575.196667,,,,,,,-0.0800000000000125,
-4593.823333,,,,,,,1.1200000000000045,
-4612.45,,,,,,,-0.37999999999999545,
-4623.8,,559.5086695,,,,,,
-4632.533333,,,,,,,-0.0800000000000125,
-4652.616667,,,,,,,-0.4800000000000182,
-4662.3,,579.7013541,,,,,,
-4665.82,269.1,,,,,,,
-4672.7,,,,,,,0.4199999999999875,
-4692.333333,,,,,,,0.5199999999999818,
-4697.5,,559.659818,,,,,,
-4711.966667,,,,,,,0.6200000000000045,
-4720.46,269.8,,,,,,,
-4731.6,,,,,,,-0.18000000000000682,
-4751.18,,,,,,,0.3199999999999932,
-4755.8,,563.0,,,,,,
-4770.76,,,,,,,0.21999999999999886,
-4774.3,,559.6650635,,,,,,
-4790.34,,,,,,,0.01999999999998181,
-4810.08,,,,,,,1.3199999999999932,
-4812.9,,569.902,,,,,,
-4828.3,,563.3,,,,,,
-4829.82,,,,,,,-0.37999999999999545,
-4846.0,271.5,,,,,,,
-4849.56,,,,,,,-0.8799999999999955,
-4869.936667,,,,,,,0.12000000000000455,
-4890.313333,,,,,,,0.01999999999998181,
-4896.0,,578.5428881,,,,,,
-4910.69,,,,,,,-0.7800000000000011,
-4922.0,,569.9,,,,,,
-4930.883333,,,,,,,0.01999999999998181,
-4937.4,,572.6807521,,,,,,
-4941.3,,567.7,,,,,,
-4951.076667,,,,,,,1.0199999999999818,
-4971.27,,,,,,,0.6200000000000045,
-4990.313333,,,,,,,0.21999999999999886,
-4994.2,270.7,,,,,,,
-5009.356667,,,,,,,0.3199999999999932,
-5028.4,,,,,,,0.7199999999999989,
-5047.896667,,,,,,,1.3199999999999932,
-5054.58,269.3,,,,,,,
-5067.393333,,,,,,,-0.0800000000000125,
-5074.6,,561.0,,,,,,
-5086.89,,,,,,,-0.28000000000000114,
-5106.816667,,,,,,,0.01999999999998181,
-5126.743333,,,,,,,0.12000000000000455,
-5140.6,,563.0,,,,,,
-5146.67,,,,,,,0.7199999999999989,
-5159.79,268.6,,,,,,,
-5166.896667,,,,,,,-0.5800000000000125,
-5184.5,,550.596,,,,,,
-5187.123333,,,,,,,0.12000000000000455,
-5207.35,,,,,,,0.21999999999999886,
-5222.1,,552.665624,,,,,,
-5226.643333,,,,,,,0.6200000000000045,
-5229.2,,558.3,,,,,,
-5245.936667,,,,,,,0.9199999999999875,
-5265.23,,,,,,,1.0199999999999818,
-5284.516667,,,,,,,0.6200000000000045,
-5291.57,269.8,,,,,,,
-5294.3,,573.7062461,,,,,,
-5303.803333,,,,,,,-0.0800000000000125,
-5323.09,,,,,,,0.21999999999999886,
-5342.5,,560.745267,,,,,,
-5343.213333,,,,,,,-0.9800000000000182,
-5345.2,,564.2,,,,,,
-5363.336667,,,,,,,0.12000000000000455,
-5383.46,,,,,,,1.1200000000000045,
-5384.18,267.6,,,,,,,
-5402.96,,,,,,,0.21999999999999886,
-5410.1,,576.801097,,,,,,
-5422.46,,,,,,,1.1200000000000045,
-5430.55,265.3,,,,,,,
-5436.6,,565.0,,,,,,
-5441.96,,,,,,,0.12000000000000455,
-5461.393333,,,,,,,0.4199999999999875,
-5480.826667,,,,,,,0.9199999999999875,
-5491.1,,570.1361675,,,,,,
-5500.26,,,,,,,-1.6800000000000068,
-5522.29,,,,,,,-0.6800000000000068,
-5531.2,,566.0,,,,,,
-5544.32,,,,,,,-0.8799999999999955,
-5546.7,,579.5658932,,,,,,
-5566.35,,,,,,,0.3199999999999932,
-5587.82,,,,,,,-0.8799999999999955,
-5598.9,,580.6022905,,,,,,
-5606.29,265.2,,,,,,,
-5609.29,,,,,,,-1.7800000000000011,
-5622.6,,563.4806102,,,,,,
-5629.5,,568.3,,,,,,
-5630.76,,,,,,,-0.37999999999999545,
-5650.706667,,,,,,,0.4199999999999875,
-5654.3,267.6,,,,,,,
-5670.653333,,,,,,,1.6200000000000045,
-5670.9,,591.1240422,,,,,,
-5690.6,,,,,,,0.12000000000000455,
-5710.313333,,,,,,,0.5199999999999818,
-5716.2,,571.3,,,,,,
-5723.5,,577.6611797,,,,,,
-5726.2,,569.7,,,,,,
-5729.9,,581.4602016,,,,,,
-5730.026667,,,,,,,-0.28000000000000114,
-5749.74,,,,,,,0.3199999999999932,
-5757.4,,584.3,,,,,,
-5769.92,,,,,,,0.21999999999999886,
-5785.0,,586.1507089,,,,,,
-5790.1,,,,,,,-0.5800000000000125,
-5810.28,,,,,,,1.0199999999999818,
-5829.82,,,,,,,-0.37999999999999545,
-5830.61,265.9,,,,,,,
-5849.36,,,,,,,1.8199999999999932,
-5868.9,,,,,,,-0.28000000000000114,
-5887.726667,,,,,,,1.3199999999999932,
-5906.553333,,,,,,,1.4199999999999875,
-5907.0,,575.0,,,,,,
-5925.26,265.5,,,,,,,
-5925.38,,,,,,,-0.5800000000000125,
-5943.2,,569.9914556,,,,,,
-5944.363333,,,,,,,0.7199999999999989,
-5963.346667,,,,,,,1.0199999999999818,
-5982.33,,,,,,,0.7199999999999989,
-5987.7,,584.4424811,,,,,,
-6002.466667,,,,,,,-0.0800000000000125,
-6007.09,260.7,,,,,,,
-6022.603333,,,,,,,-0.4800000000000182,
-6042.74,,,,,,,-0.28000000000000114,
-6062.0,,564.0,,,,,,
-6063.843333,,,,,,,-1.0800000000000125,
-6066.2,,602.4646452,,,,,,
-6072.38,266.7,,,,,,,
-6084.946667,,,,,,,-0.0800000000000125,
-6095.0,,591.7,,,,,,
-6102.0,,597.1554737,,,,,,
-6106.0,,581.0,,,,,,
-6106.05,,,,,,,0.9199999999999875,
-6125.66,,,,,,,0.4199999999999875,
-6131.0,,596.6476978,,,,,,
-6145.27,,,,,,,0.01999999999998181,
-6162.81,265.5,,,,,,,
-6164.88,,,,,,,-0.37999999999999545,
-6185.0,,,,,,,0.5199999999999818,
-6188.6,,589.8184557,,,,,,
-6205.12,,,,,,,0.9199999999999875,
-6225.24,,,,,,,-1.0800000000000125,
-6245.113333,,,,,,,1.2199999999999989,
-6264.986667,,,,,,,-0.4800000000000182,
-6284.86,,,,,,,-0.0800000000000125,
-6304.89,,,,,,,-0.28000000000000114,
-6324.6,,590.127,,,,,,
-6324.92,,,,,,,0.5199999999999818,
-6329.5,,577.0,,,,,,
-6336.5,,583.1917793,,,,,,
-6344.95,,,,,,,-0.18000000000000682,
-6365.6,,,,,,,-0.7800000000000011,
-6374.96,263.2,,,,,,,
-6377.3,,591.9237093,,,,,,
-6386.25,,,,,,,0.7199999999999989,
-6406.9,,,,,,,0.21999999999999886,
-6410.21,262.7,,,,,,,
-6414.2,,577.119004,,,,,,
-6419.3,,580.0,,,,,,
-6423.2,,581.0495945,,,,,,
-6427.44,,,,,,,-0.8799999999999955,
-6447.98,,,,,,,-1.0800000000000125,
-6457.7,,587.1366406,,,,,,
-6468.52,,,,,,,0.12000000000000455,
-6474.24,261.2,,,,,,,
-6476.6,,587.7,,,,,,
-6489.67,,,,,,,-0.8799999999999955,
-6510.82,,,,,,,-0.28000000000000114,
-6525.9,,616.8977809,,,,,,
-6531.97,,,,,,,0.01999999999998181,
-6551.293333,,,,,,,1.2199999999999989,
-6570.616667,,,,,,,0.3199999999999932,
-6575.8,,601.5953347,,,,,,
-6589.94,,,,,,,-1.2800000000000011,
-6611.106667,,,,,,,-0.8799999999999955,
-6614.8,,601.6308641,,,,,,
-6632.273333,,,,,,,1.3199999999999932,
-6645.29,261.1,,,,,,,
-6653.44,,,,,,,0.01999999999998181,
-6671.4,,599.0,,,,,,
-6674.086667,,,,,,,-0.7800000000000011,
-6679.8,,601.4185,,,,,,
-6682.7,,595.3,,,,,,
-6694.733333,,,,,,,-0.28000000000000114,
-6709.7,,606.5437038,,,,,,
-6715.38,,,,,,,-1.7800000000000011,
-6736.73,,,,,,,0.21999999999999886,
-6755.55,259.4,,,,,,,
-6758.08,,,,,,,-0.9800000000000182,
-6763.9,,603.6,,,,,,
-6779.43,,,,,,,-1.4800000000000182,
-6780.6,,635.9298692,,,,,,
-6781.7,,603.3,,,,,,
-6799.483333,,,,,,,1.1200000000000045,
-6810.9,,607.9864841,,,,,,
-6819.536667,,,,,,,0.7199999999999989,
-6839.59,,,,,,,0.21999999999999886,
-6842.65,262.1,,,,,,,
-6860.346667,,,,,,,-0.9800000000000182,
-6881.103333,,,,,,,-0.7800000000000011,
-6889.6,,605.3,,,,,,
-6901.86,,,,,,,-0.6800000000000068,
-6922.363333,,,,,,,-0.5800000000000125,
-6942.866667,,,,,,,-0.0800000000000125,
-6953.31,262.9,,,,,,,
-6963.37,,,,,,,1.2199999999999989,
-6974.2,,632.5764859,,,,,,
-6982.136667,,,,,,,0.21999999999999886,
-6996.5,,607.0,,,,,,
-7000.903333,,,,,,,1.5199999999999818,
-7019.67,,,,,,,-0.18000000000000682,
-7033.5,,613.5436639,,,,,,
-7040.15,,,,,,,-0.28000000000000114,
-7043.08,258.1,,,,,,,
-7060.63,,,,,,,-0.6800000000000068,
-7081.11,,,,,,,0.01999999999998181,
-7088.6,,631.0443895,,,,,,
-7092.7,,609.7,,,,,,
-7101.583333,,,,,,,0.21999999999999886,
-7111.27,257.6,,,,,,,
-7122.056667,,,,,,,-0.8799999999999955,
-7142.53,,,,,,,-0.4800000000000182,
-7163.653333,,,,,,,-0.18000000000000682,
-7177.9,,612.446,,,,,,
-7178.9,,607.3,,,,,,
-7184.776667,,,,,,,-0.5800000000000125,
-7200.4,,622.5149715,,,,,,
-7205.9,,,,,,,-0.6800000000000068,
-7227.113333,,,,,,,0.12000000000000455,
-7248.326667,,,,,,,-1.3799999999999955,
-7261.07,262.3,,,,,,,
-7269.54,,,,,,,-2.480000000000018,
-7282.4,,618.3,,,,,,
-7292.26,,,,,,,-0.7800000000000011,
-7314.98,,,,,,,-0.37999999999999545,
-7326.2,,618.226687,,,,,,
-7337.7,,,,,,,-1.2800000000000011,
-7347.01,263.0,,,,,,,
-7359.306667,,,,,,,-1.0800000000000125,
-7361.7,,601.7,,,,,,
-7380.913333,,,,,,,-0.8799999999999955,
-7383.4,,623.1917464,,,,,,
-7402.52,,,,,,,0.12000000000000455,
-7421.993333,,,,,,,1.4199999999999875,
-7441.466667,,,,,,,-0.28000000000000114,
-7460.94,,,,,,,-1.5800000000000125,
-7478.32,260.7,,,,,,,
-7478.4,,611.7,,,,,,
-7481.4,,602.443527,,,,,,
-7482.91,,,,,,,-0.4800000000000182,
-7502.5,,617.44583,,,,,,
-7504.88,,,,,,,-1.2800000000000011,
-7526.85,,,,,,,-1.1800000000000068,
-7548.43,,,,,,,0.3199999999999932,
-7569.4,,625.2244872,,,,,,
-7570.01,,,,,,,-0.9800000000000182,
-7570.5,,609.7,,,,,,
-7570.87,258.4,,,,,,,
-7591.59,,,,,,,-1.2800000000000011,
-7596.2,,617.0,,,,,,
-7612.016667,,,,,,,-0.37999999999999545,
-7616.5,,616.5103982,,,,,,
-7632.443333,,,,,,,0.5199999999999818,
-7645.6,,622.7,,,,,,
-7652.87,,,,,,,-0.37999999999999545,
-7672.07,,,,,,,1.2199999999999989,
-7689.3,,619.9539491,,,,,,
-7691.27,,,,,,,-0.18000000000000682,
-7710.47,,,,,,,1.4199999999999875,
-7730.55,,,,,,,-0.5800000000000125,
-7732.9,,619.0693297,,,,,,
-7734.37,260.1,,,,,,,
-7742.5,,623.0,,,,,,
-7750.63,,,,,,,-1.1800000000000068,
-7761.2,,619.5719928,,,,,,
-7770.71,,,,,,,-0.28000000000000114,
-7777.0,,623.3333333,,,,,,
-7790.826667,,,,,,,0.12000000000000455,
-7792.59,260.4,,,,,,,
-7795.8,,617.9202967,,,,,,
-7810.943333,,,,,,,1.0199999999999818,
-7831.06,,,,,,,-1.2800000000000011,
-7834.5,,619.5308021,,,,,,
-7841.8,,610.7,,,,,,
-7851.086667,,,,,,,-0.5800000000000125,
-7851.2,,612.4652947,,,,,,
-7871.113333,,,,,,,1.3199999999999932,
-7891.14,,,,,,,1.0199999999999818,
-7896.3,,613.6666667,,,,,,
-7911.503333,,,,,,,-1.4800000000000182,
-7914.3,,620.0,,,,,,
-7929.6,,597.7,,,,,,
-7931.866667,,,,,,,-0.4800000000000182,
-7933.18,259.7,,,,,,,
-7944.0,,600.0956824,,,,,,
-7947.0,,612.3333333,,,,,,
-7952.23,,,,,,,-0.8799999999999955,
-7964.8,,589.0,,,,,,
-7972.72,,,,,,,-0.8799999999999955,
-7985.8,,613.0637808,,,,,,
-7993.21,,,,,,,0.21999999999999886,
-7999.37,259.2,,,,,,,
-8013.7,,,,,,,0.8199999999999932,
-8029.6,,624.3,,,,,,
-8033.806667,,,,,,,0.01999999999998181,
-8048.85,260.8,,,,,,,
-8053.913333,,,,,,,-0.4800000000000182,
-8058.4,,659.97201,,,,,,
-8074.02,,,,,,,-0.6800000000000068,
-8085.1,,632.3333333,,,,,,
-8095.516667,,,,,,,-0.8799999999999955,
-8111.6,,605.7,,,,,,
-8117.013333,,,,,,,-0.6800000000000068,
-8126.0,,626.4409586,,,,,,
-8138.51,,,,,,,-1.5800000000000125,
-8138.7,,632.6666667,,,,,,
-8140.7,,623.9108336,,,,,,
-8160.903333,,,,,,,-0.28000000000000114,
-8162.3,,651.0,,,,,,
-8181.4,,640.3333333,,,,,,
-8183.296667,,,,,,,-2.480000000000018,
-8189.28,259.6,,,,,,,
-8205.689999999999,,,,,,,-0.5800000000000125,
-8226.98,,,,,,,-0.0800000000000125,
-8228.2,,641.85,,,,,,
-8244.2,,640.7,,,,,,
-8248.27,,,,,,,-0.7800000000000011,
-8267.8,259.3,,,,,,,
-8269.56,,,,,,,-1.4800000000000182,
-8274.6,,659.5559579,,,,,,
-8292.493333,,,,,,,-1.9800000000000182,
-8315.426667,,,,,,,-1.6800000000000068,
-8338.36,,,,,,,-0.6800000000000068,
-8342.4,,647.171,,,,,,
-8346.2,,649.3,,,,,,
-8359.946667,,,,,,,-1.0800000000000125,
-8381.533333,,,,,,,-0.18000000000000682,
-8403.12,,,,,,,-0.7800000000000011,
-8404.0,,664.5976184,,,,,,
-8424.616667,,,,,,,-0.8799999999999955,
-8424.88,258.3,,,,,,,
-8443.7,,648.0380811,,,,,,
-8446.113333,,,,,,,-0.6800000000000068,
-8450.8,,659.7,,,,,,
-8467.61,,,,,,,-0.6800000000000068,
-8489.75,,,,,,,-1.7800000000000011,
-8508.4,,654.1022348,,,,,,
-8511.89,,,,,,,-1.0800000000000125,
-8525.0,,653.7,,,,,,
-8532.68,261.3,,,,,,,
-8534.03,,,,,,,-1.2800000000000011,
-8555.393333,,,,,,,-0.7800000000000011,
-8576.756667,,,,,,,-0.18000000000000682,
-8595.8,,661.5987688,,,,,,
-8598.12,,,,,,,-0.0800000000000125,
-8618.816667,,,,,,,-0.28000000000000114,
-8619.58,260.7,,,,,,,
-8622.3,,657.3,,,,,,
-8639.513333,,,,,,,-2.180000000000007,
-8660.21,,,,,,,-0.0800000000000125,
-8680.79,,,,,,,1.0199999999999818,
-8701.37,,,,,,,-0.18000000000000682,
-8716.9,,670.74,,,,,,
-8720.6,,659.0,,,,,,
-8721.95,,,,,,,-0.8799999999999955,
-8742.003333,,,,,,,0.6200000000000045,
-8762.056667,,,,,,,-0.5800000000000125,
-8781.1,,675.4418396,,,,,,
-8782.11,,,,,,,-0.4800000000000182,
-8783.68,261.8,,,,,,,
-8802.796667,,,,,,,-0.0800000000000125,
-8823.483333,,,,,,,-0.9800000000000182,
-8836.9,,676.1815996,,,,,,
-8844.17,,,,,,,-0.8799999999999955,
-8844.2,,657.5,,,,,,
-8854.28,259.0,,,,,,,
-8864.95,,,,,,,-0.18000000000000682,
-8885.73,,,,,,,-0.6800000000000068,
-8904.5,,673.7165,,,,,,
-8906.51,,,,,,,0.21999999999999886,
-8914.6,,657.3,,,,,,
-8927.9,,,,,,,-1.3799999999999955,
-8949.29,,,,,,,-0.9800000000000182,
-8970.68,,,,,,,-0.28000000000000114,
-8978.7,,647.6441176,,,,,,
-8984.85,260.9,,,,,,,
-8990.553333,,,,,,,0.4199999999999875,
-9010.426667,,,,,,,-0.28000000000000114,
-9030.3,,,,,,,-0.18000000000000682,
-9033.9,,670.7,,,,,,
-9050.233333,,,,,,,-0.18000000000000682,
-9065.99,260.4,,,,,,,
-9070.166667,,,,,,,-0.4800000000000182,
-9090.1,,,,,,,0.7199999999999989,
-9093.1,,663.5094977,,,,,,
-9109.973333,,,,,,,0.5199999999999818,
-9129.846667,,,,,,,-0.8799999999999955,
-9133.17,259.3,,,,,,,
-9149.72,,,,,,,0.01999999999998181,
-9153.8,,671.35,,,,,,
-9157.8,,664.7,,,,,,
-9169.68,,,,,,,-0.28000000000000114,
-9189.64,,,,,,,0.01999999999998181,
-9206.6,,664.0419989,,,,,,
-9208.4,,665.0,,,,,,
-9209.6,,,,,,,-0.4800000000000182,
-9216.01,262.0,,,,,,,
-9221.8,,666.430382,,,,,,
-9230.006667,,,,,,,0.21999999999999886,
-9250.413333,,,,,,,0.21999999999999886,
-9270.82,,,,,,,-1.8799999999999955,
-9280.3,,663.3,,,,,,
-9291.753333,,,,,,,-1.2800000000000011,
-9312.686667,,,,,,,0.6200000000000045,
-9333.62,,,,,,,-0.7800000000000011,
-9352.503333,,,,,,,0.8199999999999932,
-9354.4,,675.0227138,,,,,,
-9368.31,263.7,,,,,,,
-9371.386667,,,,,,,1.2199999999999989,
-9378.0,,670.9140778,,,,,,
-9384.8,,673.7,,,,,,
-9390.27,,,,,,,0.12000000000000455,
-9410.266667,,,,,,,-0.28000000000000114,
-9430.263333,,,,,,,-0.8799999999999955,
